temperature,humidity,time
25.7,25.1,2020-02-23 15:04:18.310881
25.7,25.1,2020-02-23 15:04:19.502783
25.7,25.1,2020-02-23 15:04:20.700742
25.7,25.1,2020-02-23 15:04:21.896727
25.7,25.0,2020-02-23 15:04:23.098808
25.7,25.1,2020-02-23 15:04:24.292642
25.7,25.1,2020-02-23 15:04:25.491312
25.7,25.1,2020-02-23 15:04:26.688002
25.7,25.1,2020-02-23 15:04:27.882133
25.7,25.1,2020-02-23 15:04:29.081885
25.7,25.1,2020-02-23 15:04:30.366358
25.7,25.1,2020-02-23 15:04:31.560362
25.7,25.1,2020-02-23 15:04:32.759259
25.7,25.1,2020-02-23 15:04:34.009423
25.7,25.1,2020-02-23 15:04:35.204447
25.7,25.2,2020-02-23 15:04:36.404029
25.7,25.2,2020-02-23 15:04:37.598773
25.7,25.2,2020-02-23 15:04:38.793048
25.7,25.2,2020-02-23 15:04:39.996737
25.7,25.2,2020-02-23 15:04:41.196101
25.7,25.2,2020-02-23 15:04:42.392824
25.7,25.2,2020-02-23 15:04:43.595194
25.7,25.3,2020-02-23 15:04:44.792318
25.7,25.3,2020-02-23 15:04:45.992144
25.7,25.3,2020-02-23 15:04:47.190205
25.7,25.3,2020-02-23 15:04:48.389697
25.7,25.3,2020-02-23 15:04:49.586455
25.7,25.2,2020-02-23 15:04:50.785549
25.7,25.2,2020-02-23 15:04:51.985161
25.7,25.2,2020-02-23 15:04:53.183983
25.7,25.2,2020-02-23 15:04:54.382865
25.7,25.2,2020-02-23 15:04:55.578808
25.7,25.2,2020-02-23 15:04:56.778147
25.7,25.2,2020-02-23 15:04:57.981323
25.7,25.2,2020-02-23 15:04:59.181848
25.7,25.2,2020-02-23 15:05:00.382275
25.7,25.2,2020-02-23 15:05:01.577519
25.7,25.2,2020-02-23 15:05:02.775225
25.7,25.2,2020-02-23 15:05:03.970969
25.7,25.2,2020-02-23 15:05:05.170339
25.7,25.2,2020-02-23 15:05:06.372232
25.7,25.2,2020-02-23 15:05:07.568941
25.7,25.2,2020-02-23 15:05:08.772659
25.7,25.2,2020-02-23 15:05:09.972323
25.7,25.2,2020-02-23 15:05:11.170318
25.7,25.2,2020-02-23 15:05:12.371647
25.7,25.2,2020-02-23 15:05:13.577158
25.7,25.3,2020-02-23 15:05:14.774240
25.7,25.3,2020-02-23 15:05:15.976421
25.7,25.3,2020-02-23 15:05:17.172227
25.6,25.3,2020-02-23 15:05:18.371521
25.7,25.3,2020-02-23 15:05:19.572511
25.7,25.3,2020-02-23 15:05:20.769383
25.7,25.3,2020-02-23 15:05:21.969677
25.7,25.3,2020-02-23 15:05:23.172495
25.7,25.3,2020-02-23 15:05:24.369127
25.7,25.3,2020-02-23 15:05:25.566553
25.7,25.3,2020-02-23 15:05:26.763744
25.7,25.3,2020-02-23 15:05:27.963097
25.7,25.3,2020-02-23 15:05:29.168410
25.7,25.3,2020-02-23 15:05:30.366982
25.7,25.3,2020-02-23 15:05:31.560267
25.7,25.3,2020-02-23 15:05:32.756121
25.7,25.2,2020-02-23 15:05:34.015434
25.6,25.3,2020-02-23 15:05:35.213921
25.7,25.3,2020-02-23 15:05:36.408788
25.7,25.3,2020-02-23 15:05:37.605082
25.7,25.2,2020-02-23 15:05:38.802635
25.7,25.2,2020-02-23 15:05:40.002589
25.7,25.3,2020-02-23 15:05:41.196002
25.6,25.3,2020-02-23 15:05:42.394489
25.7,25.3,2020-02-23 15:05:43.593034
25.7,25.3,2020-02-23 15:05:44.791104
25.7,25.3,2020-02-23 15:05:45.992063
25.7,25.3,2020-02-23 15:05:47.192972
25.7,25.3,2020-02-23 15:05:48.482527
25.7,25.3,2020-02-23 15:05:49.677345
25.6,25.3,2020-02-23 15:05:50.874043
25.7,25.3,2020-02-23 15:05:52.067728
25.7,25.3,2020-02-23 15:05:53.260964
25.7,25.3,2020-02-23 15:05:54.457069
25.7,25.3,2020-02-23 15:05:55.658068
25.6,25.3,2020-02-23 15:05:56.852751
25.7,25.3,2020-02-23 15:05:58.057283
25.6,25.4,2020-02-23 15:05:59.250700
25.7,25.4,2020-02-23 15:06:00.446363
25.7,25.4,2020-02-23 15:06:01.644426
25.7,25.4,2020-02-23 15:06:02.842327
25.7,25.4,2020-02-23 15:06:04.041806
25.7,25.4,2020-02-23 15:06:05.235418
25.6,25.4,2020-02-23 15:06:06.432401
25.7,25.4,2020-02-23 15:06:07.628195
25.7,25.4,2020-02-23 15:06:08.826589
25.7,25.4,2020-02-23 15:06:10.022964
25.7,25.4,2020-02-23 15:06:11.220952
25.7,25.4,2020-02-23 15:06:12.441781
25.7,25.4,2020-02-23 15:06:13.638666
25.6,25.4,2020-02-23 15:06:14.839710
25.6,25.4,2020-02-23 15:06:16.043771
25.7,25.4,2020-02-23 15:06:17.245279
25.7,25.4,2020-02-23 15:06:18.446796
25.6,25.4,2020-02-23 15:06:19.642874
25.7,25.4,2020-02-23 15:06:20.841667
25.6,25.4,2020-02-23 15:06:22.038762
25.7,25.4,2020-02-23 15:06:23.232477
25.7,25.4,2020-02-23 15:06:24.429595
25.7,25.4,2020-02-23 15:06:25.622651
25.7,25.4,2020-02-23 15:06:26.817857
25.7,25.4,2020-02-23 15:06:28.017575
25.6,25.4,2020-02-23 15:06:29.212302
25.6,25.4,2020-02-23 15:06:30.406457
25.6,25.4,2020-02-23 15:06:31.604825
25.7,25.4,2020-02-23 15:06:32.807430
25.7,25.4,2020-02-23 15:06:34.014073
25.6,25.3,2020-02-23 15:06:35.210186
25.7,25.4,2020-02-23 15:06:36.409174
25.6,25.4,2020-02-23 15:06:37.602978
25.7,25.4,2020-02-23 15:06:38.802928
25.7,25.4,2020-02-23 15:06:39.997687
25.7,25.5,2020-02-23 15:06:41.194240
25.6,25.5,2020-02-23 15:06:42.394765
25.6,25.5,2020-02-23 15:06:43.604654
25.7,25.5,2020-02-23 15:06:44.802745
25.7,25.4,2020-02-23 15:06:45.999943
25.7,25.5,2020-02-23 15:06:47.204751
25.6,25.4,2020-02-23 15:06:48.400149
25.7,25.4,2020-02-23 15:06:49.594563
25.6,25.5,2020-02-23 15:06:50.792125
25.7,25.5,2020-02-23 15:06:51.993826
25.6,25.5,2020-02-23 15:06:53.188982
25.6,25.5,2020-02-23 15:06:54.382937
25.6,25.4,2020-02-23 15:06:55.579453
25.7,25.4,2020-02-23 15:06:56.776370
25.6,25.4,2020-02-23 15:06:57.974506
25.7,25.4,2020-02-23 15:06:59.172739
25.7,25.4,2020-02-23 15:07:00.374213
25.7,25.4,2020-02-23 15:07:01.574819
25.6,25.4,2020-02-23 15:07:02.769966
25.6,25.4,2020-02-23 15:07:03.971693
25.6,25.4,2020-02-23 15:07:05.168413
25.6,25.4,2020-02-23 15:07:06.367003
25.7,25.4,2020-02-23 15:07:07.576409
25.6,25.4,2020-02-23 15:07:08.791459
25.6,25.5,2020-02-23 15:07:09.989705
25.6,25.4,2020-02-23 15:07:11.183827
25.7,25.4,2020-02-23 15:07:12.380188
25.6,25.4,2020-02-23 15:07:13.576880
25.6,25.4,2020-02-23 15:07:14.774764
25.6,25.5,2020-02-23 15:07:15.982838
25.6,25.4,2020-02-23 15:07:17.181911
25.6,25.4,2020-02-23 15:07:18.381265
25.6,25.4,2020-02-23 15:07:19.578917
25.6,25.4,2020-02-23 15:07:20.776651
25.6,25.4,2020-02-23 15:07:21.976718
25.6,25.4,2020-02-23 15:07:23.173858
25.6,25.4,2020-02-23 15:07:24.371423
25.6,25.4,2020-02-23 15:07:25.567659
25.6,25.4,2020-02-23 15:07:26.767031
25.6,25.4,2020-02-23 15:07:27.970075
25.6,25.4,2020-02-23 15:07:29.169830
25.6,25.4,2020-02-23 15:07:30.366061
25.6,25.4,2020-02-23 15:07:31.564174
25.6,25.5,2020-02-23 15:07:32.763084
25.6,25.4,2020-02-23 15:07:34.019774
25.6,25.5,2020-02-23 15:07:35.218074
25.6,25.4,2020-02-23 15:07:36.416418
25.6,25.4,2020-02-23 15:07:37.616706
25.6,25.5,2020-02-23 15:07:38.824292
25.6,25.5,2020-02-23 15:07:40.025172
25.7,25.4,2020-02-23 15:07:41.222785
25.6,25.4,2020-02-23 15:07:42.418129
25.6,25.4,2020-02-23 15:07:43.615963
25.6,25.4,2020-02-23 15:07:44.810988
25.7,25.4,2020-02-23 15:07:46.009991
25.6,25.4,2020-02-23 15:07:47.204367
25.6,25.4,2020-02-23 15:07:48.404133
25.6,25.4,2020-02-23 15:07:49.598065
25.6,25.5,2020-02-23 15:07:50.795029
25.6,25.5,2020-02-23 15:07:51.989287
25.6,25.5,2020-02-23 15:07:53.183149
25.6,25.5,2020-02-23 15:07:54.387560
25.6,25.5,2020-02-23 15:07:55.582401
25.6,25.5,2020-02-23 15:07:56.781440
25.6,25.5,2020-02-23 15:07:57.981642
25.6,25.5,2020-02-23 15:07:59.178442
25.6,25.5,2020-02-23 15:08:00.374162
25.6,25.5,2020-02-23 15:08:01.574175
25.6,25.5,2020-02-23 15:08:02.775938
25.6,25.4,2020-02-23 15:08:03.972038
25.6,25.5,2020-02-23 15:08:05.168767
25.6,25.5,2020-02-23 15:08:06.373747
25.6,25.5,2020-02-23 15:08:07.569241
25.6,25.5,2020-02-23 15:08:08.762087
25.6,25.5,2020-02-23 15:08:09.964110
25.6,25.5,2020-02-23 15:08:11.162813
25.6,25.5,2020-02-23 15:08:12.360420
25.6,25.5,2020-02-23 15:08:13.558608
25.6,25.5,2020-02-23 15:08:14.762561
25.6,25.5,2020-02-23 15:08:15.959321
25.6,25.5,2020-02-23 15:08:17.155306
25.6,25.5,2020-02-23 15:08:18.349679
25.6,25.5,2020-02-23 15:08:19.549356
25.6,25.5,2020-02-23 15:08:20.754241
25.6,25.5,2020-02-23 15:08:21.951954
25.6,25.4,2020-02-23 15:08:23.151415
25.6,25.5,2020-02-23 15:08:24.348500
25.6,25.5,2020-02-23 15:08:25.547196
25.6,25.5,2020-02-23 15:08:26.742475
25.6,25.5,2020-02-23 15:08:27.942488
25.6,25.4,2020-02-23 15:08:29.144956
25.6,25.4,2020-02-23 15:08:30.346408
25.6,25.4,2020-02-23 15:08:31.539345
25.6,25.4,2020-02-23 15:08:32.736788
25.6,25.4,2020-02-23 15:08:34.012192
25.6,25.4,2020-02-23 15:08:35.210601
25.6,25.5,2020-02-23 15:08:36.405339
25.6,25.4,2020-02-23 15:08:37.599629
25.6,25.4,2020-02-23 15:08:38.796266
25.6,25.4,2020-02-23 15:08:39.994729
25.6,25.4,2020-02-23 15:08:41.194144
25.6,25.4,2020-02-23 15:08:42.391981
25.6,25.4,2020-02-23 15:08:43.587093
25.6,25.4,2020-02-23 15:08:44.788114
25.6,25.6,2020-02-23 15:08:45.988916
25.6,25.8,2020-02-23 15:08:47.184303
25.6,26.0,2020-02-23 15:08:48.386111
25.6,26.4,2020-02-23 15:08:49.581136
25.6,27.0,2020-02-23 15:08:50.779082
25.6,27.5,2020-02-23 15:08:51.978366
25.6,27.5,2020-02-23 15:08:53.177753
25.6,27.4,2020-02-23 15:08:54.374316
25.6,27.2,2020-02-23 15:08:55.571433
25.6,26.8,2020-02-23 15:08:56.768502
25.6,26.5,2020-02-23 15:08:57.965588
25.6,26.2,2020-02-23 15:08:59.165330
25.6,26.1,2020-02-23 15:09:00.362680
25.6,25.9,2020-02-23 15:09:01.561424
25.6,25.9,2020-02-23 15:09:02.761764
25.6,25.8,2020-02-23 15:09:03.962742
25.6,25.7,2020-02-23 15:09:05.162920
25.6,25.6,2020-02-23 15:09:06.367074
25.6,25.6,2020-02-23 15:09:07.566179
25.6,25.6,2020-02-23 15:09:08.763216
25.6,25.5,2020-02-23 15:09:09.959096
25.6,25.5,2020-02-23 15:09:11.157330
25.6,25.5,2020-02-23 15:09:12.352631
25.6,25.4,2020-02-23 15:09:13.551254
25.6,25.4,2020-02-23 15:09:14.745303
25.7,25.4,2020-02-23 15:09:15.942591
25.6,25.4,2020-02-23 15:09:17.149046
25.6,25.4,2020-02-23 15:09:18.350523
25.6,25.4,2020-02-23 15:09:19.546979
25.7,25.4,2020-02-23 15:09:20.747532
25.6,25.4,2020-02-23 15:09:21.946850
25.6,25.4,2020-02-23 15:09:23.142254
25.7,25.4,2020-02-23 15:09:24.342182
25.6,25.4,2020-02-23 15:09:25.541946
25.6,25.4,2020-02-23 15:09:26.743716
25.6,25.4,2020-02-23 15:09:27.941405
25.6,25.3,2020-02-23 15:09:29.142894
25.7,25.3,2020-02-23 15:09:30.362814
25.7,25.4,2020-02-23 15:09:31.559709
25.6,25.4,2020-02-23 15:09:32.756309
25.7,25.4,2020-02-23 15:09:34.011418
25.6,25.4,2020-02-23 15:09:35.209712
25.7,25.4,2020-02-23 15:09:36.408370
25.7,25.4,2020-02-23 15:09:37.606140
25.6,25.4,2020-02-23 15:09:38.803361
25.6,25.4,2020-02-23 15:09:39.995999
25.7,25.4,2020-02-23 15:09:41.194083
25.6,25.4,2020-02-23 15:09:42.391973
25.7,25.4,2020-02-23 15:09:43.585822
25.7,25.4,2020-02-23 15:09:44.784118
25.7,25.4,2020-02-23 15:09:45.982540
25.7,25.4,2020-02-23 15:09:47.174839
25.6,25.4,2020-02-23 15:09:48.372347
25.6,25.4,2020-02-23 15:09:49.570192
25.7,25.4,2020-02-23 15:09:50.767725
25.6,25.4,2020-02-23 15:09:51.962382
25.7,25.4,2020-02-23 15:09:53.159292
25.6,25.4,2020-02-23 15:09:54.360118
25.6,25.4,2020-02-23 15:09:55.557255
25.6,25.4,2020-02-23 15:09:56.753809
25.6,25.4,2020-02-23 15:09:57.953754
25.7,25.4,2020-02-23 15:09:59.152464
25.7,25.3,2020-02-23 15:10:00.345529
25.6,25.4,2020-02-23 15:10:01.543431
25.7,25.4,2020-02-23 15:10:02.737323
25.7,25.4,2020-02-23 15:10:03.938008
25.7,25.4,2020-02-23 15:10:05.136476
25.6,25.4,2020-02-23 15:10:06.337348
25.7,25.4,2020-02-23 15:10:07.534379
25.6,25.4,2020-02-23 15:10:08.733202
25.6,25.4,2020-02-23 15:10:09.932971
25.6,25.4,2020-02-23 15:10:11.127396
25.6,25.4,2020-02-23 15:10:12.331420
25.6,25.4,2020-02-23 15:10:13.529568
25.6,25.4,2020-02-23 15:10:14.729228
25.7,25.4,2020-02-23 15:10:15.923410
25.7,25.5,2020-02-23 15:10:17.118957
25.6,25.4,2020-02-23 15:10:18.340084
25.6,25.5,2020-02-23 15:10:19.552688
25.7,25.5,2020-02-23 15:10:20.749510
25.7,25.5,2020-02-23 15:10:21.946382
25.6,25.5,2020-02-23 15:10:23.145400
25.6,25.5,2020-02-23 15:10:24.345799
25.7,25.5,2020-02-23 15:10:25.545382
25.7,25.5,2020-02-23 15:10:26.745348
25.6,25.5,2020-02-23 15:10:27.942909
25.7,25.5,2020-02-23 15:10:29.142164
25.7,25.5,2020-02-23 15:10:30.338761
25.6,25.5,2020-02-23 15:10:31.537109
25.6,25.5,2020-02-23 15:10:32.732876
25.7,25.5,2020-02-23 15:10:34.019150
25.7,25.5,2020-02-23 15:10:35.219095
25.6,25.5,2020-02-23 15:10:36.423966
25.6,25.5,2020-02-23 15:10:37.618230
25.6,25.5,2020-02-23 15:10:38.818616
25.6,25.5,2020-02-23 15:10:40.014850
25.6,25.5,2020-02-23 15:10:41.211318
25.7,25.5,2020-02-23 15:10:42.406670
25.6,25.5,2020-02-23 15:10:43.606379
25.7,25.5,2020-02-23 15:10:44.804098
25.6,25.5,2020-02-23 15:10:46.002722
25.7,25.4,2020-02-23 15:10:47.197538
25.7,25.4,2020-02-23 15:10:48.401632
25.6,25.4,2020-02-23 15:10:49.679813
25.7,25.4,2020-02-23 15:10:50.881316
25.6,25.4,2020-02-23 15:10:52.079310
25.7,25.4,2020-02-23 15:10:53.279093
25.6,25.3,2020-02-23 15:10:54.473021
25.7,25.4,2020-02-23 15:10:55.677914
25.7,25.4,2020-02-23 15:10:56.876612
25.7,25.4,2020-02-23 15:10:58.072401
25.7,25.4,2020-02-23 15:10:59.271763
25.6,25.4,2020-02-23 15:11:00.471946
25.6,25.4,2020-02-23 15:11:01.672245
25.6,25.4,2020-02-23 15:11:02.869137
25.7,25.4,2020-02-23 15:11:04.064843
25.6,25.4,2020-02-23 15:11:05.261224
25.6,25.4,2020-02-23 15:11:06.458496
25.6,25.4,2020-02-23 15:11:07.653253
25.7,25.4,2020-02-23 15:11:08.855616
25.7,25.4,2020-02-23 15:11:10.054422
25.7,25.4,2020-02-23 15:11:11.251368
25.6,25.3,2020-02-23 15:11:12.452381
25.6,25.3,2020-02-23 15:11:13.646152
25.7,25.3,2020-02-23 15:11:14.859292
25.7,25.3,2020-02-23 15:11:16.053023
25.6,25.3,2020-02-23 15:11:17.264472
25.7,25.3,2020-02-23 15:11:18.462012
25.7,25.3,2020-02-23 15:11:19.655883
25.7,25.3,2020-02-23 15:11:20.849408
25.7,25.3,2020-02-23 15:11:22.047729
25.7,25.3,2020-02-23 15:11:23.249508
25.6,25.3,2020-02-23 15:11:24.448373
25.6,25.3,2020-02-23 15:11:25.645296
25.7,25.3,2020-02-23 15:11:26.842687
25.6,25.3,2020-02-23 15:11:28.039701
25.6,25.3,2020-02-23 15:11:29.238335
25.6,25.3,2020-02-23 15:11:30.440265
25.6,25.3,2020-02-23 15:11:31.639566
25.6,25.4,2020-02-23 15:11:32.838843
25.6,25.4,2020-02-23 15:11:34.187862
25.7,25.4,2020-02-23 15:11:35.386043
25.7,25.4,2020-02-23 15:11:36.582770
25.6,25.4,2020-02-23 15:11:37.782396
25.6,25.4,2020-02-23 15:11:38.975314
25.6,25.4,2020-02-23 15:11:40.167965
25.7,25.4,2020-02-23 15:11:41.362958
25.7,25.4,2020-02-23 15:11:42.560724
25.6,25.4,2020-02-23 15:11:43.762463
25.7,25.4,2020-02-23 15:11:44.983745
25.7,25.4,2020-02-23 15:11:46.178165
25.7,25.4,2020-02-23 15:11:47.378583
25.7,25.4,2020-02-23 15:11:48.575816
25.7,25.4,2020-02-23 15:11:49.776691
25.7,25.4,2020-02-23 15:11:50.973905
25.6,25.4,2020-02-23 15:11:52.171916
25.6,25.4,2020-02-23 15:11:53.372537
25.6,25.4,2020-02-23 15:11:54.576508
25.7,25.3,2020-02-23 15:11:55.774664
25.7,25.3,2020-02-23 15:11:56.974603
25.6,25.3,2020-02-23 15:11:58.173283
25.6,25.3,2020-02-23 15:11:59.367699
25.7,25.3,2020-02-23 15:12:00.561622
25.6,25.3,2020-02-23 15:12:01.762812
25.6,25.4,2020-02-23 15:12:02.960931
25.6,25.4,2020-02-23 15:12:04.161485
25.6,25.3,2020-02-23 15:12:05.365719
25.6,25.3,2020-02-23 15:12:06.564089
25.6,25.3,2020-02-23 15:12:07.767755
25.7,25.4,2020-02-23 15:12:08.972494
25.6,25.4,2020-02-23 15:12:10.165893
25.6,25.4,2020-02-23 15:12:11.362675
25.6,25.3,2020-02-23 15:12:12.561252
25.6,25.4,2020-02-23 15:12:13.755135
25.7,25.4,2020-02-23 15:12:14.955958
25.6,25.4,2020-02-23 15:12:16.154799
25.6,25.4,2020-02-23 15:12:17.349848
25.6,25.4,2020-02-23 15:12:18.545658
25.6,25.4,2020-02-23 15:12:19.742937
25.6,25.3,2020-02-23 15:12:20.940567
25.6,25.4,2020-02-23 15:12:22.139848
25.7,25.3,2020-02-23 15:12:23.337436
25.7,25.3,2020-02-23 15:12:24.532825
25.7,25.3,2020-02-23 15:12:25.727101
25.7,25.3,2020-02-23 15:12:26.922777
25.6,25.3,2020-02-23 15:12:28.117591
25.6,25.3,2020-02-23 15:12:29.315483
25.6,25.4,2020-02-23 15:12:30.516299
25.7,25.4,2020-02-23 15:12:31.716809
25.7,25.4,2020-02-23 15:12:32.912164
25.6,25.4,2020-02-23 15:12:34.186556
25.6,25.4,2020-02-23 15:12:35.381903
25.7,25.4,2020-02-23 15:12:36.581669
25.6,25.4,2020-02-23 15:12:37.781585
25.6,25.4,2020-02-23 15:12:38.989062
25.7,25.4,2020-02-23 15:12:40.194767
25.6,25.4,2020-02-23 15:12:41.387849
25.6,25.4,2020-02-23 15:12:42.580433
25.7,25.5,2020-02-23 15:12:43.781640
25.7,25.5,2020-02-23 15:12:44.975338
25.7,25.5,2020-02-23 15:12:46.170992
25.7,25.4,2020-02-23 15:12:47.374383
25.7,25.5,2020-02-23 15:12:48.576029
25.7,25.4,2020-02-23 15:12:49.772710
25.7,25.5,2020-02-23 15:12:50.971185
25.6,25.4,2020-02-23 15:12:52.166723
25.7,25.4,2020-02-23 15:12:53.363818
25.7,25.4,2020-02-23 15:12:54.561614
25.7,25.4,2020-02-23 15:12:55.757866
25.7,25.4,2020-02-23 15:12:56.956720
25.7,25.4,2020-02-23 15:12:58.151981
25.7,25.4,2020-02-23 15:12:59.349469
25.7,25.4,2020-02-23 15:13:00.543007
25.7,25.4,2020-02-23 15:13:01.748441
25.7,25.4,2020-02-23 15:13:02.944573
25.7,25.4,2020-02-23 15:13:04.139374
25.7,25.4,2020-02-23 15:13:05.336700
25.7,25.5,2020-02-23 15:13:06.531974
25.6,25.5,2020-02-23 15:13:07.728360
25.7,25.5,2020-02-23 15:13:08.935431
25.7,25.4,2020-02-23 15:13:10.132966
25.7,25.4,2020-02-23 15:13:11.327496
25.6,25.4,2020-02-23 15:13:12.526342
25.7,25.4,2020-02-23 15:13:13.722636
25.7,25.4,2020-02-23 15:13:14.917534
25.7,25.4,2020-02-23 15:13:16.114824
25.7,25.4,2020-02-23 15:13:17.311696
25.7,25.4,2020-02-23 15:13:18.505678
25.7,25.4,2020-02-23 15:13:19.702788
25.7,25.5,2020-02-23 15:13:20.897676
25.7,25.4,2020-02-23 15:13:22.097889
25.6,25.5,2020-02-23 15:13:23.294087
25.7,25.5,2020-02-23 15:13:24.491559
25.7,25.5,2020-02-23 15:13:25.691941
25.7,25.5,2020-02-23 15:13:26.889567
25.7,25.4,2020-02-23 15:13:28.090425
25.7,25.5,2020-02-23 15:13:29.294715
25.7,25.4,2020-02-23 15:13:30.492733
25.7,25.4,2020-02-23 15:13:31.686740
25.7,25.4,2020-02-23 15:13:32.885360
25.7,25.4,2020-02-23 15:13:34.355555
25.7,25.4,2020-02-23 15:13:35.556598
25.7,25.4,2020-02-23 15:13:36.752967
25.7,25.3,2020-02-23 15:13:37.952726
25.7,25.3,2020-02-23 15:13:39.156625
25.7,25.3,2020-02-23 15:13:40.352013
25.7,25.3,2020-02-23 15:13:41.546664
25.7,25.3,2020-02-23 15:13:42.742996
25.7,25.3,2020-02-23 15:13:43.942864
25.7,25.3,2020-02-23 15:13:45.146412
25.7,25.4,2020-02-23 15:13:46.346775
25.7,25.3,2020-02-23 15:13:47.541932
25.7,25.4,2020-02-23 15:13:48.744179
25.7,25.3,2020-02-23 15:13:49.943384
25.7,25.3,2020-02-23 15:13:51.144843
25.7,25.3,2020-02-23 15:13:52.342700
25.7,25.3,2020-02-23 15:13:53.540609
25.7,25.3,2020-02-23 15:13:54.733065
25.7,25.2,2020-02-23 15:13:55.929693
25.7,25.2,2020-02-23 15:13:57.126661
25.7,25.2,2020-02-23 15:13:58.325452
25.7,25.4,2020-02-23 15:13:59.520450
25.7,25.9,2020-02-23 15:14:00.716193
25.7,25.9,2020-02-23 15:14:01.916862
25.7,25.8,2020-02-23 15:14:03.115122
25.7,25.7,2020-02-23 15:14:04.322870
25.7,25.5,2020-02-23 15:14:05.534038
25.7,25.5,2020-02-23 15:14:06.732949
25.7,25.4,2020-02-23 15:14:07.928308
25.7,25.4,2020-02-23 15:14:09.131609
25.7,25.4,2020-02-23 15:14:10.331820
25.7,25.4,2020-02-23 15:14:11.526762
25.7,25.3,2020-02-23 15:14:12.719045
25.7,25.3,2020-02-23 15:14:13.912899
25.7,25.3,2020-02-23 15:14:15.116065
25.7,25.3,2020-02-23 15:14:16.319089
25.7,25.4,2020-02-23 15:14:17.522081
25.7,25.4,2020-02-23 15:14:18.727603
25.7,25.4,2020-02-23 15:14:19.921698
25.7,25.4,2020-02-23 15:14:21.119857
25.7,25.4,2020-02-23 15:14:22.314750
25.7,25.4,2020-02-23 15:14:23.510027
25.7,25.3,2020-02-23 15:14:24.706023
25.7,25.3,2020-02-23 15:14:25.907234
25.7,25.3,2020-02-23 15:14:27.105550
25.7,25.3,2020-02-23 15:14:28.300599
25.7,25.3,2020-02-23 15:14:29.497513
25.7,25.3,2020-02-23 15:14:30.695339
25.7,25.3,2020-02-23 15:14:31.894257
25.7,25.2,2020-02-23 15:14:33.122137
25.7,25.3,2020-02-23 15:14:34.523849
25.7,25.3,2020-02-23 15:14:35.722666
25.7,25.2,2020-02-23 15:14:36.922027
25.7,25.3,2020-02-23 15:14:38.118256
25.7,25.3,2020-02-23 15:14:39.322800
25.7,25.3,2020-02-23 15:14:40.527213
25.7,25.3,2020-02-23 15:14:41.725832
25.7,25.3,2020-02-23 15:14:42.929994
25.7,25.4,2020-02-23 15:14:44.125773
25.7,25.4,2020-02-23 15:14:45.320332
25.7,25.4,2020-02-23 15:14:46.516900
25.7,25.4,2020-02-23 15:14:47.722316
25.7,25.4,2020-02-23 15:14:48.926818
25.7,25.4,2020-02-23 15:14:50.123066
25.7,25.4,2020-02-23 15:14:51.319493
25.7,25.4,2020-02-23 15:14:52.515496
25.7,25.4,2020-02-23 15:14:53.712224
25.7,25.4,2020-02-23 15:14:54.917242
25.7,25.4,2020-02-23 15:14:56.122448
25.7,25.4,2020-02-23 15:14:57.320037
25.7,25.4,2020-02-23 15:14:58.517965
25.7,25.4,2020-02-23 15:14:59.719481
25.7,25.4,2020-02-23 15:15:00.916081
25.6,25.4,2020-02-23 15:15:02.116620
25.7,25.4,2020-02-23 15:15:03.313047
25.7,25.4,2020-02-23 15:15:04.528521
25.6,25.4,2020-02-23 15:15:05.735490
25.7,25.4,2020-02-23 15:15:06.931174
25.6,25.4,2020-02-23 15:15:08.127124
25.6,25.4,2020-02-23 15:15:09.325598
25.7,25.4,2020-02-23 15:15:10.526856
25.7,25.3,2020-02-23 15:15:11.722663
25.6,25.3,2020-02-23 15:15:12.919120
25.6,25.3,2020-02-23 15:15:14.122131
25.6,25.3,2020-02-23 15:15:15.330792
25.6,25.3,2020-02-23 15:15:16.561184
25.7,25.3,2020-02-23 15:15:17.757615
25.6,25.3,2020-02-23 15:15:18.957415
25.6,25.3,2020-02-23 15:15:20.154476
25.6,25.3,2020-02-23 15:15:21.355786
25.6,25.2,2020-02-23 15:15:22.549476
25.7,25.2,2020-02-23 15:15:23.742610
25.6,25.2,2020-02-23 15:15:24.942726
25.6,25.2,2020-02-23 15:15:26.141427
25.6,25.1,2020-02-23 15:15:27.339124
25.6,25.1,2020-02-23 15:15:28.542356
25.6,25.1,2020-02-23 15:15:29.742892
25.6,25.1,2020-02-23 15:15:30.935669
25.6,25.0,2020-02-23 15:15:32.136913
25.6,25.0,2020-02-23 15:15:33.391823
25.6,25.0,2020-02-23 15:15:34.862712
25.6,25.1,2020-02-23 15:15:36.058978
25.6,25.1,2020-02-23 15:15:37.257320
25.6,25.0,2020-02-23 15:15:38.452921
25.6,25.1,2020-02-23 15:15:39.650490
25.6,25.1,2020-02-23 15:15:40.852763
25.6,25.1,2020-02-23 15:15:42.052065
25.6,25.1,2020-02-23 15:15:43.251582
25.6,25.1,2020-02-23 15:15:44.450752
25.6,25.1,2020-02-23 15:15:45.645983
25.6,25.1,2020-02-23 15:15:46.844865
25.5,25.2,2020-02-23 15:15:48.043010
25.5,25.2,2020-02-23 15:15:49.236948
25.5,25.2,2020-02-23 15:15:50.527286
25.5,25.2,2020-02-23 15:15:51.725973
25.6,25.2,2020-02-23 15:15:52.927813
25.5,25.2,2020-02-23 15:15:54.122952
25.5,25.2,2020-02-23 15:15:55.318371
25.5,25.2,2020-02-23 15:15:56.512938
